lemma,role,eligible_control,family,pool,holdout,drop,metric,reference,features,ones,n_pronoun,n_compound,draws,d_pronoun,d_pronoun_percentile,d_pronoun_percentile_mcse,d_pronoun_lower_tail,d_pronoun_null_q025,d_pronoun_null_median,d_pronoun_null_q975,d_compound,d_compound_percentile,d_compound_percentile_mcse,d_compound_lower_tail,d_compound_null_q025,d_compound_null_median,d_compound_null_q975,delta,delta_percentile,delta_percentile_mcse,delta_lower_tail,delta_null_q025,delta_null_median,delta_null_q975
theirs_sing,pronoun_anchor,True,P:they,full,item,none,jaccard,within_block,154,38,40,16,20000,0.4881000380130045,0.0,0.0,4.999750012499375e-05,0.7987821125523439,0.8598354255671254,0.9119868548248609,0.7363382052546872,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.8075151448606607,0.8730438784864855,0.9286362012716421,-0.24823816724168268,0.0,0.0,4.999750012499375e-05,-0.08111056274931606,-0.0130249906346252,0.055117761489660154
theirs_sing,pronoun_anchor,True,P:they,full,item,none,dice,within_block,154,38,40,16,20000,0.33552249127749356,0.0,0.0,4.999750012499375e-05,0.6668393287868832,0.7557218858682042,0.8396656336210452,0.5869215701364913,0.0001,7.070891024120918e-05,0.00014999250037498125,0.678139986865739,0.7758405622881099,0.8675740912956317,-0.2513990788589977,0.0,0.0,4.999750012499375e-05,-0.1250359741687666,-0.019731558772959013,0.08477529115387879
theirs_sing,pronoun_anchor,True,P:they,full,item,none,hamming,within_block,154,38,40,16,20000,0.14659090909090902,0.0,0.0,4.999750012499375e-05,0.2972402597402597,0.33685064935064934,0.374512987012987,0.24512987012987011,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.2849025974025973,0.32548701298701305,0.3644480519480519,-0.09853896103896109,0.0,0.0,4.999750012499375e-05,-0.03425324675324687,0.011363636363636298,0.056172889610389395
theirs_sing,pronoun_anchor,True,P:they,full,item,none,idf_jaccard,within_block,154,38,40,16,20000,0.7146765735089438,0.0,0.0,4.999750012499375e-05,0.9101423171482548,0.9376493154833221,0.9588523314198376,0.8914730577872565,0.02115,0.00101744072765037,0.02119894005299735,0.8929361617882838,0.9332635604479593,0.9641918991275539,-0.17679648427831274,0.0,0.0,4.999750012499375e-05,-0.03497455725497983,0.0041902889069843074,0.046897955609932845
theirs_sing,pronoun_anchor,True,P:they,full,family,none,jaccard,within_block,154,38,31,16,20000,0.5049553853125748,0.0,0.0,4.999750012499375e-05,0.7982319674668698,0.8599542764061271,0.9131504406501351,0.7363382052546872,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.8075151448606607,0.8730438784864855,0.9286362012716421,-0.2313828199421124,0.0,0.0,4.999750012499375e-05,-0.08146932528229436,-0.012809668915833738,0.05556481977966105
theirs_sing,pronoun_anchor,True,P:they,full,family,none,dice,within_block,154,38,31,16,20000,0.35075185766918027,0.0,0.0,4.999750012499375e-05,0.6663312423664643,0.75594951498043,0.8415310576848442,0.5869215701364913,0.0001,7.070891024120918e-05,0.00014999250037498125,0.678139986865739,0.7758405622881099,0.8675740912956317,-0.236169712467311,0.0,0.0,4.999750012499375e-05,-0.12486184822602968,-0.019495694029454336,0.08576942637414754
theirs_sing,pronoun_anchor,True,P:they,full,family,none,hamming,within_block,154,38,31,16,20000,0.15312107247591114,0.0,0.0,4.999750012499375e-05,0.2972350230414746,0.3374528697109342,0.37557603686635954,0.24512987012987011,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.2849025974025973,0.32548701298701305,0.3644480519480519,-0.09200879765395897,0.0,0.0,4.999750012499375e-05,-0.03424866464180984,0.011677838290741482,0.05721093422706325
theirs_sing,pronoun_anchor,True,P:they,full,family,none,idf_jaccard,within_block,154,38,31,16,20000,0.7471896105873692,0.0,0.0,4.999750012499375e-05,0.9088616869989362,0.9373251965400717,0.959625764052525,0.899565930329858,0.0254,0.0011125663531648393,0.02544872756362182,0.8993822393949413,0.9367449573489351,0.9656184128667646,-0.15237631974248877,0.0,0.0,4.999750012499375e-05,-0.038359216418898404,0.00044862155668679016,0.041396798337473284
theirs_sing,pronoun_anchor,True,P:they,nonlocative,item,none,jaccard,within_block,154,38,40,12,20000,0.4881000380130045,0.0,0.0,4.999750012499375e-05,0.7987821125523439,0.8598354255671254,0.9119868548248609,0.7124051887055957,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.7982666444083257,0.8685779334461983,0.9276899529310353,-0.22430515069259116,0.0,0.0,4.999750012499375e-05,-0.07755521836150366,-0.008498692423367593,0.061831722981378
theirs_sing,pronoun_anchor,True,P:they,nonlocative,item,none,dice,within_block,154,38,40,12,20000,0.33552249127749356,0.0,0.0,4.999750012499375e-05,0.6668393287868832,0.7557218858682042,0.8396656336210452,0.5558731674775497,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.664993512086166,0.7683429011591587,0.8657404896466137,-0.2203506762000561,5e-05,4.9999999999999996e-05,9.99950002499875e-05,-0.11941778833125595,-0.01231973983162743,0.0938714086664634
theirs_sing,pronoun_anchor,True,P:they,nonlocative,item,none,hamming,within_block,154,38,40,12,20000,0.14659090909090902,0.0,0.0,4.999750012499375e-05,0.2972402597402597,0.33685064935064934,0.374512987012987,0.2380952380952381,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.2857142857142857,0.3300865800865801,0.3722943722943722,-0.09150432900432909,0.0,0.0,4.999750012499375e-05,-0.03966450216450218,0.007088744588744589,0.053517316017316074
theirs_sing,pronoun_anchor,True,P:they,nonlocative,item,none,idf_jaccard,within_block,154,38,40,12,20000,0.7266905799179837,0.0,0.0,4.999750012499375e-05,0.9139814707723293,0.9403238087888541,0.9606145994369788,0.8891299603405288,0.0356,0.0013102357940049552,0.03564821758912055,0.8854206103738299,0.9302575613412083,0.9646810402961487,-0.16243938042254513,0.0,0.0,4.999750012499375e-05,-0.031756293585860865,0.00969651058363008,0.056573572497513
theirs_sing,pronoun_anchor,True,P:they,nonlocative,family,none,jaccard,within_block,154,38,31,12,20000,0.5049553853125748,0.0,0.0,4.999750012499375e-05,0.7982319674668698,0.8599542764061271,0.9131504406501351,0.7124051887055957,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.7982666444083257,0.8685779334461983,0.9276899529310353,-0.20744980339302088,0.0,0.0,4.999750012499375e-05,-0.07770320192621867,-0.008299490667930065,0.06257787189645789
theirs_sing,pronoun_anchor,True,P:they,nonlocative,family,none,dice,within_block,154,38,31,12,20000,0.35075185766918027,0.0,0.0,4.999750012499375e-05,0.6663312423664643,0.75594951498043,0.8415310576848442,0.5558731674775497,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.664993512086166,0.7683429011591587,0.8657404896466137,-0.2051213098083694,0.00015,8.659820992663836e-05,0.000199990000499975,-0.12000538636492676,-0.012082980308293356,0.09499546847757302
theirs_sing,pronoun_anchor,True,P:they,nonlocative,family,none,hamming,within_block,154,38,31,12,20000,0.15312107247591114,0.0,0.0,4.999750012499375e-05,0.2972350230414746,0.3374528697109342,0.37557603686635954,0.2380952380952381,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.2857142857142857,0.3300865800865801,0.3722943722943722,-0.08497416561932697,5e-05,4.9999999999999996e-05,9.99950002499875e-05,-0.03965926546571713,0.007401200949588099,0.054078515570450965
theirs_sing,pronoun_anchor,True,P:they,nonlocative,family,none,idf_jaccard,within_block,154,38,31,12,20000,0.7604829183189014,0.0,0.0,4.999750012499375e-05,0.9130882654699743,0.9403272798648031,0.9615227298881741,0.897481719012096,0.0422,0.0014216395650630464,0.04224788760561972,0.8919357708102612,0.9338525004184746,0.9660589174972554,-0.1369988006931946,0.0,0.0,4.999750012499375e-05,-0.0343551861310724,0.006113676494473863,0.050732867007208186
their_plur,pronoun_anchor,True,P:they,full,item,none,jaccard,fixed_total,154,36,40,16,20000,0.596124537672239,0.0,0.0,4.999750012499375e-05,0.8167241728308364,0.8801310545513457,0.9310069064982599,0.8383749516119797,0.06405,0.0017313375613922247,0.06409679516024198,0.8218314674280932,0.8906218580421108,0.945029276437154,-0.24225041393974067,0.0,0.0,4.999750012499375e-05,-0.07769541850255642,-0.010552089024362943,0.05989159670406562
their_plur,pronoun_anchor,True,P:they,full,item,none,dice,fixed_total,154,36,40,16,20000,0.4504451959832794,0.0,0.0,4.999750012499375e-05,0.6917063832943466,0.7873149462547169,0.8721012035900647,0.7249073489581173,0.06795,0.001779550003487046,0.0679966001699915,0.6989819744874634,0.803592724640451,0.8965402358033674,-0.27446215297483784,0.0,0.0,4.999750012499375e-05,-0.12397241988221416,-0.016494412161664973,0.0949715556472615
their_plur,pronoun_anchor,True,P:they,full,item,none,hamming,fixed_total,154,36,40,16,20000,0.19009740259740254,0.0,0.0,4.999750012499375e-05,0.2998376623376623,0.34139610389610386,0.3780844155844157,0.29383116883116883,0.061725,0.0016853095360086251,0.063996800159992,0.2840909090909091,0.32711038961038963,0.36525974025974023,-0.10373376623376629,0.0,0.0,4.999750012499375e-05,-0.031006493506493538,0.014123376623376593,0.060714285714285776
their_plur,pronoun_anchor,True,P:they,full,item,none,idf_jaccard,fixed_total,154,36,40,16,20000,0.7435678426409016,0.0,0.0,4.999750012499375e-05,0.919354279347976,0.945914200723003,0.9657325384711929,0.9328326472450269,0.3324,0.0033310759227823316,0.33243337833108344,0.9009614918546326,0.9407957218442196,0.9706304313929647,-0.18926480460412531,0.0,0.0,4.999750012499375e-05,-0.03331426614359032,0.004937537870791986,0.04765846029385885
their_plur,pronoun_anchor,True,P:they,full,family,none,jaccard,fixed_total,154,36,31,16,20000,0.6125075481454538,0.0,0.0,4.999750012499375e-05,0.8170952309795835,0.8802940230295919,0.9312282097250708,0.8383749516119797,0.06405,0.0017313375613922247,0.06409679516024198,0.8218314674280932,0.8906218580421108,0.945029276437154,-0.2258674034665259,0.0,0.0,4.999750012499375e-05,-0.0782088109720512,-0.010652056085259487,0.059791494433618565
their_plur,pronoun_anchor,True,P:they,full,family,none,dice,fixed_total,154,36,31,16,20000,0.4672568631124545,0.0,0.0,4.999750012499375e-05,0.6924486402892273,0.7875096264852708,0.8724901262311667,0.7249073489581173,0.06795,0.001779550003487046,0.0679966001699915,0.6989819744874634,0.803592724640451,0.8965402358033674,-0.25765048584566275,0.0,0.0,4.999750012499375e-05,-0.12398632971483678,-0.01672022616915131,0.09413302259677674
their_plur,pronoun_anchor,True,P:they,full,family,none,hamming,fixed_total,154,36,31,16,20000,0.1971093422706325,0.0,0.0,4.999750012499375e-05,0.3001675743611227,0.3416422287390029,0.37850858818600763,0.29383116883116883,0.061725,0.0016853095360086251,0.063996800159992,0.2840909090909091,0.32711038961038963,0.36525974025974023,-0.09672182656053632,0.0,0.0,4.999750012499375e-05,-0.03121268852115631,0.014060536237955473,0.06058925953079184
their_plur,pronoun_anchor,True,P:they,full,family,none,idf_jaccard,fixed_total,154,36,31,16,20000,0.7634720557990656,0.0,0.0,4.999750012499375e-05,0.9155204138841833,0.9438696395134936,0.9651132359572153,0.9367200658725267,0.34905,0.0033706487415105907,0.3490825458727064,0.9057929638154931,0.9433383965744068,0.971628518924879,-0.17324801007346102,0.0,0.0,4.999750012499375e-05,-0.03778348120042126,0.0002247867176174423,0.04156010486751615
their_plur,pronoun_anchor,True,P:they,nonlocative,item,none,jaccard,fixed_total,154,36,40,12,20000,0.596124537672239,0.0,0.0,4.999750012499375e-05,0.8167241728308364,0.8801310545513457,0.9310069064982599,0.8207541686708355,0.03655,0.0013269487234425195,0.03659817009149543,0.8133217666424982,0.8869783203673487,0.9447668970383881,-0.22462963099859645,0.0,0.0,4.999750012499375e-05,-0.07419255261610495,-0.006652958786712404,0.0652358121550277
their_plur,pronoun_anchor,True,P:they,nonlocative,item,none,dice,fixed_total,154,36,40,12,20000,0.4504451959832794,0.0,0.0,4.999750012499375e-05,0.6917063832943466,0.7873149462547169,0.8721012035900647,0.6978112247231559,0.03725,0.0013391084853650876,0.03729813509324534,0.6863577326886676,0.7975097727326594,0.8958199628613344,-0.2473660287398765,0.0,0.0,4.999750012499375e-05,-0.118394533446749,-0.010059918349317187,0.10202447893516083
their_plur,pronoun_anchor,True,P:they,nonlocative,item,none,hamming,fixed_total,154,36,40,12,20000,0.19009740259740254,0.0,0.0,4.999750012499375e-05,0.2998376623376623,0.34139610389610386,0.3780844155844157,0.29004329004329005,0.035475,0.0012914273529627592,0.037248137593120345,0.2857142857142857,0.33225108225108224,0.37337662337662336,-0.0999458874458875,0.0,0.0,4.999750012499375e-05,-0.0367424242424243,0.009253246753246847,0.056547619047619124
their_plur,pronoun_anchor,True,P:they,nonlocative,item,none,idf_jaccard,fixed_total,154,36,40,12,20000,0.7514824841985495,0.0,0.0,4.999750012499375e-05,0.9226901512981642,0.9481637683224433,0.9671892576479304,0.9280528335526244,0.31425,0.00328258825384516,0.3142842857857107,0.8936429542830046,0.9377989236423756,0.9708973594301957,-0.1765703493540749,0.0,0.0,4.999750012499375e-05,-0.030512883949780287,0.010154861763169154,0.05687169533842273
their_plur,pronoun_anchor,True,P:they,nonlocative,family,none,jaccard,fixed_total,154,36,31,12,20000,0.6125075481454538,0.0,0.0,4.999750012499375e-05,0.8170952309795835,0.8802940230295919,0.9312282097250708,0.8207541686708355,0.03655,0.0013269487234425195,0.03659817009149543,0.8133217666424982,0.8869783203673487,0.9447668970383881,-0.20824662052538168,0.0,0.0,4.999750012499375e-05,-0.07434582053254755,-0.006555366760819414,0.06506628896365964
their_plur,pronoun_anchor,True,P:they,nonlocative,family,none,dice,fixed_total,154,36,31,12,20000,0.4672568631124545,0.0,0.0,4.999750012499375e-05,0.6924486402892273,0.7875096264852708,0.8724901262311667,0.6978112247231559,0.03725,0.0013391084853650876,0.03729813509324534,0.6863577326886676,0.7975097727326594,0.8958199628613344,-0.23055436161070142,0.0,0.0,4.999750012499375e-05,-0.11848028615161317,-0.00996225370490983,0.10205554317425339
their_plur,pronoun_anchor,True,P:they,nonlocative,family,none,hamming,fixed_total,154,36,31,12,20000,0.1971093422706325,0.0,0.0,4.999750012499375e-05,0.3001675743611227,0.3416422287390029,0.37850858818600763,0.29004329004329005,0.035475,0.0012914273529627592,0.037248137593120345,0.2857142857142857,0.33225108225108224,0.37337662337662336,-0.09293394777265754,0.0,0.0,4.999750012499375e-05,-0.03672758692919988,0.009321323837452822,0.05659213098729222
their_plur,pronoun_anchor,True,P:they,nonlocative,family,none,idf_jaccard,fixed_total,154,36,31,12,20000,0.7721182279511544,0.0,0.0,4.999750012499375e-05,0.9193502787966507,0.9463504480244531,0.9666263105981832,0.9326887222629021,0.34145,0.0033531562829449044,0.3414829258537073,0.8987364678556286,0.940478003202663,0.9717217843962553,-0.16057049431174775,0.0,0.0,4.999750012499375e-05,-0.03411635881887769,0.005681502349703382,0.050375646968659676
their_plur,pronoun_anchor,True,P:they,full,item,none,jaccard,within_block,154,36,40,16,20000,0.596124537672239,0.0,0.0,4.999750012499375e-05,0.8093842864854067,0.8703575787533595,0.9203202666712461,0.8383749516119797,0.1477,0.002508894224057957,0.14774261286935653,0.8053605311433593,0.8729549364917628,0.9279167437505158,-0.24225041393974067,0.0,0.0,4.999750012499375e-05,-0.06970164764369993,-0.0026489593964360014,0.0656150712013293
their_plur,pronoun_anchor,True,P:they,full,item,none,dice,within_block,154,36,40,16,20000,0.4504451959832794,0.0,0.0,4.999750012499375e-05,0.6820692495465431,0.7724738621606169,0.8543183690949328,0.7249073489581173,0.157,0.0025725242261336826,0.15704214789260537,0.6758839117327953,0.7756487364519637,0.8667349389138574,-0.27446215297483784,0.0,0.0,4.999750012499375e-05,-0.10752845832319044,-0.0033090682411168193,0.10165432393694891
their_plur,pronoun_anchor,True,P:they,full,item,none,hamming,within_block,154,36,40,16,20000,0.19009740259740254,0.0,0.0,4.999750012499375e-05,0.2949675324675324,0.33425324675324675,0.36996753246753256,0.29383116883116883,0.1441,0.002457551927848912,0.14924253787310635,0.27516233766233755,0.3157467532467532,0.3530844155844155,-0.10373376623376629,0.0,0.0,4.999750012499375e-05,-0.025162337662337775,0.018668831168831168,0.06250000000000006
their_plur,pronoun_anchor,True,P:they,full,item,none,idf_jaccard,within_block,154,36,40,16,20000,0.7435678426409016,0.0,0.0,4.999750012499375e-05,0.9110814588167119,0.9386424053935294,0.9600123456458522,0.9328326472450269,0.47635,0.003531664976731994,0.47637618119094044,0.8935078914294623,0.9338993117865134,0.9647305002477067,-0.18926480460412531,0.0,0.0,4.999750012499375e-05,-0.03483470415019309,0.00451562971693753,0.04797159520290822
their_plur,pronoun_anchor,True,P:they,full,family,none,jaccard,within_block,154,36,31,16,20000,0.6125075481454538,0.0,0.0,4.999750012499375e-05,0.809118296185037,0.8701486217825254,0.920200721942184,0.8383749516119797,0.1477,0.002508894224057957,0.14774261286935653,0.8053605311433593,0.8729549364917628,0.9279167437505158,-0.2258674034665259,0.0,0.0,4.999750012499375e-05,-0.07040018454509804,-0.002683138426379128,0.0654370474823568
their_plur,pronoun_anchor,True,P:they,full,family,none,dice,within_block,154,36,31,16,20000,0.4672568631124545,0.0,0.0,4.999750012499375e-05,0.6816045548223642,0.772159129853653,0.8540157710889938,0.7249073489581173,0.157,0.0025725242261336826,0.15704214789260537,0.6758839117327953,0.7756487364519637,0.8667349389138574,-0.25765048584566275,0.0,0.0,4.999750012499375e-05,-0.1086830253624378,-0.003423687428500022,0.10140903172333325
their_plur,pronoun_anchor,True,P:they,full,family,none,hamming,within_block,154,36,31,16,20000,0.1971093422706325,0.0,0.0,4.999750012499375e-05,0.29472140762463345,0.3341013824884793,0.3697214076246326,0.29383116883116883,0.1441,0.002457551927848912,0.14924253787310635,0.27516233766233755,0.3157467532467532,0.3530844155844155,-0.09672182656053632,0.0,0.0,4.999750012499375e-05,-0.025660478634268985,0.018695014662756637,0.06265775555090067
their_plur,pronoun_anchor,True,P:they,full,family,none,idf_jaccard,within_block,154,36,31,16,20000,0.7634720557990656,0.0,0.0,4.999750012499375e-05,0.9069390855788708,0.9364934145389878,0.9590814960169536,0.9367200658725267,0.4935,0.0035353235248872595,0.4935253237338133,0.8990277578348841,0.937023238729342,0.9659868264166879,-0.17324801007346102,0.0,0.0,4.999750012499375e-05,-0.03964266244562843,-0.0008193026817544524,0.04083801797305015
their_plur,pronoun_anchor,True,P:they,nonlocative,item,none,jaccard,within_block,154,36,40,12,20000,0.596124537672239,0.0,0.0,4.999750012499375e-05,0.8093842864854067,0.8703575787533595,0.9203202666712461,0.8207541686708355,0.1045,0.002163150817921176,0.10454477276136193,0.7945974044778613,0.8656495000040176,0.9254637938403212,-0.22462963099859645,0.0,0.0,4.999750012499375e-05,-0.06355818616025831,0.004605250554449936,0.07505829656602539
their_plur,pronoun_anchor,True,P:they,nonlocative,item,none,dice,within_block,154,36,40,12,20000,0.4504451959832794,0.0,0.0,4.999750012499375e-05,0.6820692495465431,0.7724738621606169,0.8543183690949328,0.6978112247231559,0.1068,0.0021840161392088693,0.10684465776711165,0.6598591740771022,0.7637793905747173,0.8619087171267867,-0.2473660287398765,0.0,0.0,4.999750012499375e-05,-0.09804215664992304,0.00826054333700893,0.11481494347060513
their_plur,pronoun_anchor,True,P:they,nonlocative,item,none,hamming,within_block,154,36,40,12,20000,0.19009740259740254,0.0,0.0,4.999750012499375e-05,0.2949675324675324,0.33425324675324675,0.36996753246753256,0.29004329004329005,0.102625,0.002121439486298089,0.10684465776711165,0.27489177489177485,0.3181818181818182,0.35930735930735924,-0.0999458874458875,0.0,0.0,4.999750012499375e-05,-0.02916666666666662,0.01607142857142857,0.06109307359307359
their_plur,pronoun_anchor,True,P:they,nonlocative,item,none,idf_jaccard,within_block,154,36,40,12,20000,0.7514824841985495,0.0,0.0,4.999750012499375e-05,0.9141380636165892,0.9407370979468852,0.961355042550224,0.9280528335526244,0.48995,0.003534908012060949,0.48997550122493877,0.8823408742304701,0.9285338597921438,0.9638742107120746,-0.1765703493540749,0.0,0.0,4.999750012499375e-05,-0.03051574772475373,0.011949623969228884,0.0598715759684589
their_plur,pronoun_anchor,True,P:they,nonlocative,family,none,jaccard,within_block,154,36,31,12,20000,0.6125075481454538,0.0,0.0,4.999750012499375e-05,0.809118296185037,0.8701486217825254,0.920200721942184,0.8207541686708355,0.1045,0.002163150817921176,0.10454477276136193,0.7945974044778613,0.8656495000040176,0.9254637938403212,-0.20824662052538168,0.0,0.0,4.999750012499375e-05,-0.06431228344148854,0.004503351207401529,0.07527976570159063
their_plur,pronoun_anchor,True,P:they,nonlocative,family,none,dice,within_block,154,36,31,12,20000,0.4672568631124545,0.0,0.0,4.999750012499375e-05,0.6816045548223642,0.772159129853653,0.8540157710889938,0.6978112247231559,0.1068,0.0021840161392088693,0.10684465776711165,0.6598591740771022,0.7637793905747173,0.8619087171267867,-0.23055436161070142,0.0,0.0,4.999750012499375e-05,-0.09879237548250132,0.008335637018324016,0.1153558144669294
their_plur,pronoun_anchor,True,P:they,nonlocative,family,none,hamming,within_block,154,36,31,12,20000,0.1971093422706325,0.0,0.0,4.999750012499375e-05,0.29472140762463345,0.3341013824884793,0.3697214076246326,0.29004329004329005,0.102625,0.002121439486298089,0.10684465776711165,0.27489177489177485,0.3181818181818182,0.35930735930735924,-0.09293394777265754,0.0,0.0,4.999750012499375e-05,-0.02950006982265052,0.016094120932830636,0.06126937578550484
their_plur,pronoun_anchor,True,P:they,nonlocative,family,none,idf_jaccard,within_block,154,36,31,12,20000,0.7721182279511544,0.0,0.0,4.999750012499375e-05,0.9103604241473926,0.9388335232609339,0.9605387186036958,0.9326887222629021,0.5171,0.00353355398999223,0.5171241437928104,0.8887058862670494,0.9319487999212397,0.9650888134082881,-0.16057049431174775,0.0,0.0,4.999750012499375e-05,-0.03477564895976493,0.006571294528241289,0.052521133967628676
theirs_plur,pronoun_anchor,True,P:they,full,item,none,jaccard,fixed_total,154,36,40,16,20000,0.5053583753706657,0.0,0.0,4.999750012499375e-05,0.8185908706706458,0.8802106726471319,0.9302638817030439,0.7512284962061749,0.0001,7.070891024120918e-05,0.00014999250037498125,0.8212060826946528,0.8907449000692174,0.9444197466530757,-0.2458701208355092,0.0,0.0,4.999750012499375e-05,-0.0774515217434201,-0.00984770567632487,0.05858925564326612
theirs_plur,pronoun_anchor,True,P:they,full,item,none,dice,fixed_total,154,36,40,16,20000,0.3509315843589712,0.0,0.0,4.999750012499375e-05,0.6946147429302577,0.7873628105262952,0.8708271431753483,0.6053210817978133,0.0001,7.070891024120918e-05,0.00014999250037498125,0.6977925855782012,0.8039002655964804,0.8953701758276889,-0.2543894974388421,0.0001,7.070891024120918e-05,0.00014999250037498125,-0.12365941036275992,-0.015355813243530636,0.09218439843371438
theirs_plur,pronoun_anchor,True,P:they,full,item,none,hamming,fixed_total,154,36,40,16,20000,0.14918831168831165,0.0,0.0,4.999750012499375e-05,0.3011363636363636,0.34139610389610386,0.3777597402597403,0.24512987012987014,7.5e-05,5.590058133641982e-05,0.00014999250037498125,0.28409090909090906,0.32711038961038963,0.36444805194805197,-0.0959415584415585,0.0,0.0,4.999750012499375e-05,-0.031006493506493538,0.01461038961038974,0.059740259740259705
theirs_plur,pronoun_anchor,True,P:they,full,item,none,idf_jaccard,fixed_total,154,36,40,16,20000,0.725533042287278,0.0,0.0,4.999750012499375e-05,0.9188996559629192,0.9454363722173063,0.9656689922832369,0.9016737096418682,0.0306,0.0012178900454507954,0.03064846757662117,0.8997749377773115,0.9401956913680123,0.9698774095520082,-0.17614066735459022,0.0,0.0,4.999750012499375e-05,-0.03264343124590022,0.005379037056007729,0.04713432367584527
theirs_plur,pronoun_anchor,True,P:they,full,family,none,jaccard,fixed_total,154,36,31,16,20000,0.5255562539486075,0.0,0.0,4.999750012499375e-05,0.8180195161197835,0.8802890436728797,0.9309711195303598,0.7512284962061749,0.0001,7.070891024120918e-05,0.00014999250037498125,0.8212060826946528,0.8907449000692174,0.9444197466530757,-0.22567224225756743,0.0,0.0,4.999750012499375e-05,-0.07722343780787116,-0.009581135909517369,0.05871494740276652
theirs_plur,pronoun_anchor,True,P:they,full,family,none,dice,fixed_total,154,36,31,16,20000,0.3691251558056549,0.0,0.0,4.999750012499375e-05,0.6938817739715056,0.7874078415803167,0.8722115902658335,0.6053210817978133,0.0001,7.070891024120918e-05,0.00014999250037498125,0.6977925855782012,0.8039002655964804,0.8953701758276889,-0.23619592599215838,0.00015,8.659820992663834e-05,0.000199990000499975,-0.12281387239468287,-0.014866485890488501,0.09245091375251999
theirs_plur,pronoun_anchor,True,P:they,full,family,none,hamming,fixed_total,154,36,31,16,20000,0.156891495601173,0.0,0.0,4.999750012499375e-05,0.30058651026392963,0.34164222873900296,0.3781001256807701,0.24512987012987014,7.5e-05,5.590058133641982e-05,0.00014999250037498125,0.28409090909090906,0.32711038961038963,0.36444805194805197,-0.08823837452869715,5e-05,4.9999999999999996e-05,9.99950002499875e-05,-0.030792443443653148,0.014832949308755755,0.059648617511520625
theirs_plur,pronoun_anchor,True,P:they,full,family,none,idf_jaccard,fixed_total,154,36,31,16,20000,0.7568325527091295,0.0,0.0,4.999750012499375e-05,0.9159343258925275,0.9436751629664568,0.9651226699767494,0.9086980680811501,0.03635,0.001323450585051272,0.03639818009099545,0.9049399964670946,0.9429631372991668,0.9709945249709303,-0.15186551537202053,0.0,0.0,4.999750012499375e-05,-0.036598845392373375,0.0008160307602403383,0.0410108676867583
theirs_plur,pronoun_anchor,True,P:they,nonlocative,item,none,jaccard,fixed_total,154,36,40,12,20000,0.5053583753706657,0.0,0.0,4.999750012499375e-05,0.8185908706706458,0.8802106726471319,0.9302638817030439,0.7348792080934938,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.8130834248252632,0.8869111766401658,0.9436893050176428,-0.22952083272282808,0.0,0.0,4.999750012499375e-05,-0.07362062912185903,-0.006023685209145591,0.06402508948849271
theirs_plur,pronoun_anchor,True,P:they,nonlocative,item,none,dice,fixed_total,154,36,40,12,20000,0.3509315843589712,0.0,0.0,4.999750012499375e-05,0.6946147429302577,0.7873628105262952,0.8708271431753483,0.584030456704484,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.6857590426914656,0.7974158014682851,0.8938675475157861,-0.23309887234551274,0.00015,8.659820992663834e-05,0.000199990000499975,-0.11767664289244191,-0.008900763469544104,0.09944306526759368
theirs_plur,pronoun_anchor,True,P:they,nonlocative,item,none,hamming,fixed_total,154,36,40,12,20000,0.14918831168831165,0.0,0.0,4.999750012499375e-05,0.3011363636363636,0.34139610389610386,0.3777597402597403,0.24242424242424243,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.28571428571428564,0.33225108225108224,0.3722943722943723,-0.09323593073593078,0.0001,7.070891024120918e-05,0.00014999250037498125,-0.03641774891774896,0.0097943722943723,0.055573593073593164
theirs_plur,pronoun_anchor,True,P:they,nonlocative,item,none,idf_jaccard,fixed_total,154,36,40,12,20000,0.7364805652664799,0.0,0.0,4.999750012499375e-05,0.9223700777648933,0.9477516477521244,0.9671814488519923,0.9016957683448429,0.0565,0.0016326422682384533,0.05654717264136793,0.8919168933747496,0.9373953773951084,0.9704451814747762,-0.16521520307836302,0.0,0.0,4.999750012499375e-05,-0.02973491964242369,0.010235749177032016,0.056659280435755424
theirs_plur,pronoun_anchor,True,P:they,nonlocative,family,none,jaccard,fixed_total,154,36,31,12,20000,0.5255562539486075,0.0,0.0,4.999750012499375e-05,0.8180195161197835,0.8802890436728797,0.9309711195303598,0.7348792080934938,5e-05,4.9999999999999996e-05,9.99950002499875e-05,0.8130834248252632,0.8869111766401658,0.9436893050176428,-0.20932295414488633,0.0,0.0,4.999750012499375e-05,-0.07446662296498664,-0.005865221177953128,0.06384086341545055
