"lemma","w","mean_log_loss"
"each_other",0.819,0.364361441684163
"each_other",0.82,0.364466194643703
"each_other",0.821,0.364571496169243
"each_other",0.822,0.364677349686844
"each_other",0.823,0.36478375866971
"each_other",0.824,0.364890726639077
"each_other",0.825,0.364998257165135
"each_other",0.826,0.365106353867965
"each_other",0.827,0.365215020418505
"each_other",0.828,0.365324260539534
"each_other",0.829,0.365434078006689
"each_other",0.83,0.365544476649502
"each_other",0.831,0.365655460352468
"each_other",0.832,0.365767033056135
"each_other",0.833,0.365879198758231
"each_other",0.834,0.365991961514809
"each_other",0.835,0.366105325441435
"each_other",0.836,0.366219294714397
"each_other",0.837,0.366333873571952
"each_other",0.838,0.366449066315604
"each_other",0.839,0.366564877311418
"each_other",0.84,0.366681310991367
"each_other",0.841,0.36679837185472
"each_other",0.842,0.366916064469466
"each_other",0.843,0.367034393473773
"each_other",0.844,0.367153363577495
"each_other",0.845,0.367272979563718
"each_other",0.846,0.367393246290346
"each_other",0.847,0.367514168691738
"each_other",0.848,0.367635751780388
"each_other",0.849,0.36775800064865
"each_other",0.85,0.367880920470523
"each_other",0.851,0.368004516503474
"each_other",0.852,0.368128794090328
"each_other",0.853,0.368253758661202
"each_other",0.854,0.368379415735502
"each_other",0.855,0.368505770923979
"each_other",0.856,0.368632829930847
"each_other",0.857,0.368760598555961
"each_other",0.858,0.368889082697067
"each_other",0.859,0.369018288352113
"each_other",0.86,0.369148221621642
"each_other",0.861,0.369278888711246
"each_other",0.862,0.369410295934107
"each_other",0.863,0.369542449713612
"each_other",0.864,0.369675356586053
"each_other",0.865,0.369809023203411
"each_other",0.866,0.369943456336233
"each_other",0.867,0.370078662876594
"each_other",0.868,0.370214649841165
"each_other",0.869,0.370351424374374
"each_other",0.87,0.370488993751673
"each_other",0.871,0.370627365382915
"each_other",0.872,0.370766546815841
"each_other",0.873,0.370906545739688
"each_other",0.874,0.371047369988916
"each_other",0.875,0.371189027547062
"each_other",0.876,0.37133152655073
"each_other",0.877,0.371474875293717
"each_other",0.878,0.371619082231279
"each_other",0.879,0.371764155984559
"each_other",0.88,0.371910105345157
"each_other",0.881,0.372056939279873
"each_other",0.882,0.372204666935619
"each_other",0.883,0.372353297644509
"each_other",0.884,0.372502840929129
"each_other",0.885,0.372653306508015
"each_other",0.886,0.372804704301317
"each_other",0.887,0.372957044436693
"each_other",0.888,0.37311033725541
"each_other",0.889,0.373264593318688
"each_other",0.89,0.373419823414282
"each_other",0.891,0.37357603856332
"each_other",0.892,0.37373325002741
"each_other",0.893,0.37389146931602
"each_other",0.894,0.374050708194163
"each_other",0.895,0.374210978690378
"each_other",0.896,0.374372293105038
"each_other",0.897,0.374534664018996
"each_other",0.898,0.37469810430259
"each_other",0.899,0.374862627125016
"each_other",0.9,0.375028245964094
"each_other",0.901,0.375194974616451
"each_other",0.902,0.375362827208133
"each_other",0.903,0.375531818205676
"each_other",0.904,0.375701962427657
"each_other",0.905,0.375873275056752
"each_other",0.906,0.376045771652325
"each_other",0.907,0.376219468163582
"each_other",0.908,0.37639438094332
"each_other",0.909,0.376570526762296
"each_other",0.91,0.376747922824265
"each_other",0.911,0.376926586781707
"each_other",0.912,0.377106536752305
"each_other",0.913,0.377287791336192
"each_other",0.914,0.37747036963403
"each_other",0.915,0.377654291265968
"each_other",0.916,0.377839576391516
"each_other",0.917,0.378026245730414
"each_other",0.918,0.378214320584539
"each_other",0.919,0.378403822860913
"each_other",0.92,0.378594775095898
"each_other",0.921,0.37878720048063
"each_other",0.922,0.378981122887786
"each_other",0.923,0.379176566899768
"each_other",0.924,0.379373557838385
"each_other",0.925,0.379572121796147
"each_other",0.926,0.379772285669268
"each_other",0.927,0.379974077192497
"each_other",0.928,0.380177524975893
"each_other",0.929,0.380382658543701
"each_other",0.93,0.380589508375441
"each_other",0.931,0.380798105949405
"each_other",0.932,0.381008483788694
"each_other",0.933,0.381220675510021
"each_other",0.934,0.381434715875446
"each_other",0.935,0.381650640847285
"each_other",0.936,0.381868487646426
"each_other",0.937,0.382088294814305
"each_other",0.938,0.38231010227884
"each_other",0.939,0.382533951424615
"each_other",0.94,0.382759885167679
"each_other",0.941,0.382987948035302
"each_other",0.942,0.38321818625112
"each_other",0.943,0.383450647826104
"each_other",0.944,0.383685382655847
"each_other",0.945,0.383922442624719
"each_other",0.946,0.384161881717471
"each_other",0.947,0.384403756138964
"each_other",0.948,0.384648124442745
"each_other",0.949,0.384895047669273
"each_other",0.95,0.385144589494703
"each_other",0.951,0.385396816391208
"each_other",0.952,0.385651797799961
"each_other",0.953,0.385909606318002
"each_other",0.954,0.38617031790037
"each_other",0.955,0.386434012079044
"each_other",0.956,0.386700772200426
"each_other",0.957,0.3869706856833
"each_other",0.958,0.387243844299459
"each_other",0.959,0.387520344479461
"each_other",0.96,0.387800287646307
"each_other",0.961,0.388083780580189
"each_other",0.962,0.388370935817906
"each_other",0.963,0.388661872091014
"each_other",0.964,0.388956714807379
"each_other",0.965,0.389255596581456
"each_other",0.966,0.38955865781942
"each_other",0.967,0.389866047366168
"each_other",0.968,0.390177923222325
"each_other",0.969,0.390494453340658
"each_other",0.97,0.390815816512802
"each_other",0.971,0.391142203359038
"each_other",0.972,0.391473817435986
"each_other",0.973,0.391810876479694
"each_other",0.974,0.392153613804682
"each_other",0.975,0.3925022798833
"each_other",0.976,0.392857144134308
"each_other",0.977,0.393218496955205
"each_other",0.978,0.393586652039675
"each_other",0.979,0.393961949030017
"each_other",0.98,0.394344756564944
"each_other",0.981,0.394735475796304
"each_other",0.982,0.395134544464803
"each_other",0.983,0.395542441645787
"each_other",0.984,0.395959693302849
"each_other",0.985,0.396386878821382
"each_other",0.986,0.39682463873872
"each_other",0.987,0.397273683945734
"each_other",0.988,0.397734806711562
"each_other",0.989,0.398208893985617
"each_other",0.99,0.398696943569039
"each_other",0.991,0.399200083936099
"each_other",0.992,0.399719598746024
"each_other",0.993,0.40025695744986
"each_other",0.994,0.400813853914464
"each_other",0.995,0.401392255733501
"each_other",0.996,0.401994467995309
"each_other",0.997,0.402623216928431
"each_other",0.998,0.403281761378454
"each_other",0.999,0.403974044053138
"each_other",1,0.404704900913519
"one_another",0,0.415375844433727
"one_another",0.001,0.414222594782542
"one_another",0.002,0.413170377199212
"one_another",0.003,0.412199381868213
"one_another",0.004,0.411295289950277
"one_another",0.005,0.41044740301167
"one_another",0.006,0.409647507886945
"one_another",0.007,0.40888915504646
"one_another",0.008,0.408167181840603
"one_another",0.009,0.40747738715004
"one_another",0.01,0.40681630312538
"one_another",0.011,0.406181031162033
"one_another",0.012,0.405569121541325
"one_another",0.013,0.404978483468642
"one_another",0.014,0.404407316720284
"one_another",0.015,0.403854058941268
"one_another",0.016,0.403317344470337
"one_another",0.017,0.402795971784154
"one_another",0.018,0.402288877475087
"one_another",0.019,0.401795115243767
"one_another",0.02,0.40131383878485
"one_another",0.021,0.40084428772704
"one_another",0.022,0.400385775992496
"one_another",0.023,0.399937682089878
"one_another",0.024,0.39949944096568
"one_another",0.025,0.399070537121058
"one_another",0.026,0.398650498763793
"one_another",0.027,0.398238892812676
"one_another",0.028,0.397835320608259
"one_another",0.029,0.397439414212438
"one_another",0.03,0.397050833201618
"one_another",0.031,0.396669261875776
"one_another",0.032,0.396294406819726
"one_another",0.033,0.395925994764026
"one_another",0.034,0.395563770701948
"one_another",0.035,0.395207496226197
"one_another",0.036,0.394856948054957
"one_another",0.037,0.394511916721679
"one_another",0.038,0.394172205407003
"one_another",0.039,0.393837628894469
"one_another",0.04,0.393508012634408
"one_another",0.041,0.393183191902658
"one_another",0.042,0.392863011042656
"one_another",0.043,0.392547322781048
"one_another",0.044,0.3922359876083
"one_another",0.045,0.391928873216939
"one_another",0.046,0.391625853991007
"one_another",0.047,0.391326810541149
"one_another",0.048,0.391031629280448
"one_another",0.049,0.39074020203673
"one_another",0.05,0.390452425697586
"one_another",0.051,0.390168201884789
"one_another",0.052,0.389887436655203
"one_another",0.053,0.389610040225582
"one_another",0.054,0.38933592671897
"one_another",0.055,0.389065013930675
"one_another",0.056,0.388797223111987
"one_another",0.057,0.388532478770034
"one_another",0.058,0.388270708482319
"one_another",0.059,0.388011842724651
"one_another",0.06,0.387755814711292
"one_another",0.061,0.387502560246296
"one_another",0.062,0.38725201758507
"one_another",0.063,0.387004127305337
"one_another",0.064,0.386758832186712
"one_another",0.065,0.386516077098202
"one_another",0.066,0.386275808893012
"one_another",0.067,0.386037976310066
"one_another",0.068,0.385802529881743
"one_another",0.069,0.385569421847346
"one_another",0.07,0.38533860607187
"one_another",0.071,0.385110037969692
"one_another",0.072,0.384883674432806
"one_another",0.073,0.384659473763283
"one_another",0.074,0.384437395609661
"one_another",0.075,0.38421740090698
"one_another",0.076,0.38399945182021
"one_another",0.077,0.383783511690851
"one_another",0.078,0.383569544986472
"one_another",0.079,0.383357517253011
"one_another",0.08,0.38314739506964
"one_another",0.081,0.382939146006038
"one_another",0.082,0.382732738581908
"one_another",0.083,0.382528142228602
"one_another",0.084,0.382325327252717
"one_another",0.085,0.382124264801548
"one_another",0.086,0.381924926830262
"one_another",0.087,0.381727286070721
"one_another",0.088,0.381531316001822
"one_another",0.089,0.38133699082129
"one_another",0.09,0.38114428541882
"one_another",0.091,0.380953175350498
"one_another",0.092,0.380763636814432
"one_another",0.093,0.380575646627507
"one_another",0.094,0.380389182203223
"one_another",0.095,0.380204221530536
"one_another",0.096,0.380020743153659
"one_another",0.097,0.379838726152765
"one_another",0.098,0.379658150125544
"one_another",0.099,0.379478995169567
"one_another",0.1,0.379301241865421
"one_another",0.101,0.379124871260563
"one_another",0.102,0.378949864853865
"one_another",0.103,0.378776204580809
"one_another",0.104,0.378603872799304
"one_another",0.105,0.378432852276086
"one_another",0.106,0.378263126173679
"one_another",0.107,0.378094678037885
"one_another",0.108,0.37792749178578
"one_another",0.109,0.377761551694184
"one_another",0.11,0.377596842388594
"one_another",0.111,0.377433348832546
"one_another",0.112,0.377271056317394
"one_another",0.113,0.377109950452482
"one_another",0.114,0.376950017155691
"one_another",0.115,0.376791242644346
"one_another",0.116,0.37663361342646
"one_another",0.117,0.376477116292316
"one_another",0.118,0.376321738306344
"one_another",0.119,0.37616746679931
"one_another",0.12,0.37601428936078
"one_another",0.121,0.375862193831863
"one_another",0.122,0.375711168298205
"one_another",0.123,0.375561201083243
"one_another",0.124,0.375412280741686
"one_another",0.125,0.375264396053231
"one_another",0.126,0.375117536016494
"one_another",0.127,0.374971689843149
"one_another",0.128,0.374826846952271
"one_another",0.129,0.374682996964869
"one_another",0.13,0.374540129698599
"one_another",0.131,0.374398235162663
"one_another",0.132,0.374257303552865
"one_another",0.133,0.37411732524684
"one_another",0.134,0.373978290799437
"one_another",0.135,0.373840190938245
"one_another",0.136,0.37370301655927
"one_another",0.137,0.373566758722752
"one_another",0.138,0.373431408649104
"one_another",0.139,0.373296957714995
"one_another",0.14,0.373163397449539
"one_another",0.141,0.373030719530615
"one_another",0.142,0.372898915781296
"one_another",0.143,0.372767978166388
"one_another",0.144,0.372637898789072
"one_another",0.145,0.372508669887653
"one_another",0.146,0.372380283832401
"one_another",0.147,0.372252733122492
"one_another",0.148,0.372126010383036
"one_another",0.149,0.372000108362193
"one_another",0.15,0.371875019928374
"one_another",0.151,0.371750738067525
"one_another",0.152,0.371627255880486
"one_another",0.153,0.371504566580431
"one_another",0.154,0.371382663490376
"one_another",0.155,0.371261540040759
"one_another",0.156,0.371141189767094
"one_another",0.157,0.371021606307681
"one_another",0.158,0.370902783401385
"one_another",0.159,0.37078471488548
"one_another",0.16,0.370667394693544
"one_another",0.161,0.370550816853422
"one_another",0.162,0.370434975485232
"one_another",0.163,0.370319864799435
"one_another",0.164,0.370205479094955
"one_another",0.165,0.370091812757342
"one_another",0.166,0.369978860256996
"one_another",0.167,0.369866616147426
"one_another",0.168,0.369755075063564
"one_another",0.169,0.369644231720115
"one_another",0.17,0.369534080909958
"one_another",0.171,0.369424617502579
"one_another",0.172,0.369315836442554
"one_another",0.173,0.369207732748065
"one_another",0.174,0.369100301509452
"one_another",0.175,0.368993537887807
"one_another",0.176,0.368887437113598
"one_another",0.177,0.368781994485334
"one_another",0.178,0.368677205368253
"one_another",0.179,0.368573065193054
"one_another",0.18,0.368469569454651
"one_another",0.181,0.368366713710963
"one_another",0.182,0.368264493581728
"one_another",0.183,0.368162904747353
"one_another",0.184,0.368061942947787
"one_another",0.185,0.367961603981418
"one_another",0.186,0.367861883704004
"one_another",0.187,0.367762778027624
"one_another",0.188,0.367664282919653
"one_another",0.189,0.367566394401764
"one_another",0.19,0.367469108548954
"one_another",0.191,0.367372421488588
"one_another",0.192,0.367276329399469
"one_another",0.193,0.367180828510928
"one_another",0.194,0.367085915101933
"one_another",0.195,0.366991585500225
"one_another",0.196,0.366897836081464
"one_another",0.197,0.3668046632684
"one_another",0.198,0.366712063530064
"one_another",0.199,0.36662003338097
"one_another",0.2,0.366528569380344
"one_another",0.201,0.366437668131362
"one_another",0.202,0.366347326280409
"one_another",0.203,0.366257540516353
"one_another",0.204,0.366168307569835
"one_another",0.205,0.366079624212577
"one_another",0.206,0.365991487256696
"one_another",0.207,0.365903893554046
"one_another",0.208,0.365816839995562
"one_another",0.209,0.365730323510625
"one_another",0.21,0.365644341066441
"one_another",0.211,0.365558889667424
"one_another",0.212,0.365473966354605
"one_another",0.213,0.365389568205043
"one_another",0.214,0.365305692331255
"one_another",0.215,0.365222335880652
"one_another",0.216,0.365139496034989
"one_another",0.217,0.365057170009832
"one_another",0.218,0.364975355054024
"one_another",0.219,0.364894048449173
"one_another",0.22,0.364813247509144
"one_another",0.221,0.364732949579563
"one_another",0.222,0.364653152037333
"one_another",0.223,0.364573852290156
"one_another",0.224,0.364495047776064
"one_another",0.225,0.364416735962968
"one_another",0.226,0.364338914348202
"one_another",0.227,0.36426158045809
"one_another",0.228,0.364184731847509
"one_another",0.229,0.364108366099471
"one_another",0.23,0.364032480824707
"one_another",0.231,0.363957073661258
"one_another",0.232,0.36388214227408
"one_another",0.233,0.363807684354652
"one_another",0.234,0.363733697620591
"one_another",0.235,0.363660179815277
"one_another",0.236,0.363587128707485
"one_another",0.237,0.363514542091019
"one_another",0.238,0.36344241778436
"one_another",0.239,0.363370753630319
"one_another",0.24,0.363299547495689
"one_another",0.241,0.363228797270913
"one_another",0.242,0.363158500869754
"one_another",0.243,0.363088656228973
"one_another",0.244,0.363019261308006
"one_another",0.245,0.362950314088659
"one_another",0.246,0.362881812574796
"one_another",0.247,0.362813754792043
"one_another",0.248,0.362746138787489
"one_another",0.249,0.3626789626294
"one_another",0.25,0.36261222440693
"one_another",0.251,0.362545922229846
"one_another",0.252,0.362480054228249
"one_another",0.253,0.362414618552307
"one_another",0.254,0.362349613371992
"one_another",0.255,0.362285036876814
"one_another",0.256,0.36222088727557
"one_another",0.257,0.362157162796092
"one_another",0.258,0.362093861684996
"one_another",0.259,0.362030982207448
"one_another",0.26,0.361968522646917
"one_another",0.261,0.361906481304945
"one_another",0.262,0.361844856500917
"one_another",0.263,0.361783646571831
"one_another",0.264,0.361722849872082
"one_another",0.265,0.361662464773237
"one_another",0.266,0.361602489663822
"one_another",0.267,0.361542922949115
"one_another",0.268,0.36148376305093
"one_another",0.269,0.36142500840742
"one_another",0.27,0.361366657472874
"one_another",0.271,0.361308708717517
"one_another",0.272,0.361251160627318
"one_another",0.273,0.3611940117038
"one_another",0.274,0.361137260463849
"one_another",0.275,0.361080905439532
"one_another",0.276,0.361024945177914
"one_another",0.277,0.360969378240879
"one_another",0.278,0.360914203204956
"one_another",0.279,0.360859418661144
"one_another",0.28,0.36080502321474
"one_another",0.281,0.360751015485178
"one_another",0.282,0.360697394105858
"one_another",0.283,0.360644157723985
"one_another",0.284,0.360591305000411
"one_another",0.285,0.36053883460948
"one_another",0.286,0.360486745238867
"one_another",0.287,0.360435035589434
"one_another",0.288,0.360383704375072
"one_another",0.289,0.360332750322562
"one_another",0.29,0.360282172171423
"one_another",0.291,0.360231968673774
"one_another",0.292,0.360182138594191
"one_another",0.293,0.360132680709571
"one_another",0.294,0.360083593808993
"one_another",0.295,0.360034876693585
"one_another",0.296,0.359986528176394
"one_another",0.297,0.359938547082254
"one_another",0.298,0.359890932247657
"one_another",0.299,0.35984368252063
"one_another",0.3,0.35979679676061
"one_another",0.301,0.35975027383832
"one_another",0.302,0.359704112635652
"one_another",0.303,0.359658312045544
"one_another",0.304,0.359612870971868
"one_another",0.305,0.359567788329311
"one_another",0.306,0.359523063043267
"one_another",0.307,0.359478694049718
"one_another",0.308,0.359434680295132
"one_another",0.309,0.35939102073635
"one_another",0.31,0.359347714340479
"one_another",0.311,0.35930476008479
"one_another",0.312,0.359262156956615
"one_another",0.313,0.35921990395324
"one_another",0.314,0.35917800008181
"one_another",0.315,0.359136444359227
"one_another",0.316,0.359095235812053
"one_another",0.317,0.359054373476416
"one_another",0.318,0.359013856397911
"one_another",0.319,0.358973683631513
"one_another",0.32,0.358933854241478
"one_another",0.321,0.358894367301258
"one_another",0.322,0.35885522189341
"one_another",0.323,0.358816417109505
"one_another",0.324,0.358777952050047
"one_another",0.325,0.358739825824383
"one_another",0.326,0.35870203755062
"one_another",0.327,0.358664586355544
"one_another",0.328,0.358627471374534
"one_another",0.329,0.358590691751486
"one_another",0.33,0.358554246638728
"one_another",0.331,0.358518135196949
"one_another",0.332,0.358482356595115
"one_another",0.333,0.358446910010395
"one_another",0.334,0.358411794628089
"one_another",0.335,0.358377009641547
"one_another",0.336,0.358342554252104
"one_another",0.337,0.358308427669004
"one_another",0.338,0.358274629109326
"one_another",0.339,0.358241157797921
"one_another",0.34,0.358208012967338
"one_another",0.341,0.358175193857757
"one_another",0.342,0.358142699716924
"one_another",0.343,0.35811052980008
"one_another",0.344,0.358078683369903
"one_another",0.345,0.358047159696437
"one_another",0.346,0.358015958057032
"one_another",0.347,0.357985077736281
"one_another",0.348,0.357954518025958
"one_another",0.349,0.357924278224958
"one_another",0.35,0.357894357639235
"one_another",0.351,0.357864755581746
"one_another",0.352,0.357835471372389
"one_another",0.353,0.357806504337948
"one_another",0.354,0.357777853812039
"one_another",0.355,0.357749519135045
"one_another",0.356,0.357721499654072
"one_another",0.357,0.357693794722885
"one_another",0.358,0.357666403701861
"one_another",0.359,0.357639325957934
"one_another",0.36,0.357612560864541
"one_another",0.361,0.357586107801573
"one_another",0.362,0.357559966155322
"one_another",0.363,0.357534135318433
"one_another",0.364,0.357508614689853
"one_another",0.365,0.357483403674784
"one_another",0.366,0.357458501684634
"one_another",0.367,0.357433908136968
"one_another",0.368,0.357409622455464
"one_another",0.369,0.357385644069865
"one_another",0.37,0.357361972415935
"one_another",0.371,0.357338606935413
"one_another",0.372,0.357315547075969
"one_another",0.373,0.357292792291159
"one_another",0.374,0.357270342040385
"one_another",0.375,0.357248195788852
"one_another",0.376,0.357226353007522
"one_another",0.377,0.357204813173078
"one_another",0.378,0.35718357576788
"one_another",0.379,0.357162640279925
"one_another",0.38,0.35714200620281
"one_another",0.381,0.357121673035691
"one_another",0.382,0.357101640283242
"one_another",0.383,0.357081907455621
"one_another",0.384,0.357062474068432
"one_another",0.385,0.357043339642685
"one_another",0.386,0.357024503704763
"one_another",0.387,0.357005965786383
"one_another",0.388,0.356987725424563
"one_another",0.389,0.356969782161585
"one_another",0.39,0.356952135544963
"one_another",0.391,0.356934785127406
"one_another",0.392,0.356917730466786
"one_another",0.393,0.356900971126105
"one_another",0.394,0.356884506673463
"one_another",0.395,0.356868336682022
"one_another",0.396,0.356852460729981
"one_another",0.397,0.356836878400538
"one_another",0.398,0.356821589281862
"one_another",0.399,0.356806592967065
"one_another",0.4,0.356791889054166
"one_another",0.401,0.356777477146068
"one_another",0.402,0.356763356850524
"one_another",0.403,0.356749527780111
"one_another",0.404,0.3567359895522
"one_another",0.405,0.356722741788929
"one_another",0.406,0.356709784117175
"one_another",0.407,0.356697116168527
"one_another",0.408,0.35668473757926
"one_another",0.409,0.356672647990306
"one_another",0.41,0.356660847047233
"one_another",0.411,0.356649334400212
"one_another",0.412,0.356638109704001
"one_another",0.413,0.35662717261791
"one_another",0.414,0.356616522805786
"one_another",0.415,0.356606159935982
"one_another",0.416,0.356596083681335
"one_another",0.417,0.356586293719146
"one_another",0.418,0.356576789731152
"one_another",0.419,0.356567571403505
"one_another",0.42,0.356558638426751
"one_another",0.421,0.356549990495806
"one_another",0.422,0.356541627309937
"one_another",0.423,0.356533548572736
"one_another",0.424,0.356525753992103
"one_another",0.425,0.356518243280224
"one_another",0.426,0.356511016153548
"one_another",0.427,0.356504072332774
"one_another",0.428,0.356497411542821
"one_another",0.429,0.356491033512818
"one_another",0.43,0.356484937976079
"one_another",0.431,0.356479124670086
"one_another",0.432,0.35647359333647
"one_another",0.433,0.356468343720994
"one_another",0.434,0.356463375573532
"one_another",0.435,0.356458688648056
"one_another",0.436,0.356454282702614
"one_another",0.437,0.356450157499316
"one_another",0.438,0.356446312804314
"one_another",0.439,0.356442748387789
"one_another",0.44,0.356439464023934
"one_another",0.441,0.356436459490934
"one_another",0.442,0.356433734570958
"one_another",0.443,0.356431289050135
"one_another",0.444,0.356429122718546
"one_another",0.445,0.356427235370203
"one_another",0.446,0.356425626803039
"one_another",0.447,0.356424296818893
"one_another",0.448,0.356423245223494
"one_another",0.449,0.356422471826447
"one_another",0.45,0.356421976441222
"one_another",0.451,0.356421758885139
"one_another",0.452,0.356421818979355
"one_another",0.453,0.356422156548851
"one_another",0.454,0.356422771422421
"one_another",0.455,0.356423663432658
"one_another",0.456,0.35642483241594
"one_another",0.457,0.356426278212426
"one_another",0.458,0.356428000666033
"one_another",0.459,0.356429999624436
"one_another",0.46,0.356432274939047
"one_another",0.461,0.356434826465014
"one_another",0.462,0.3564376540612
"one_another",0.463,0.356440757590182
"one_another",0.464,0.356444136918234
"one_another",0.465,0.356447791915322
"one_another",0.466,0.356451722455089
"one_another",0.467,0.356455928414854
"one_another",0.468,0.356460409675591
"one_another",0.469,0.356465166121932
"one_another",0.47,0.35647019764215
"one_another",0.471,0.356475504128154
"one_another",0.472,0.356481085475481
"one_another",0.473,0.356486941583284
"one_another",0.474,0.35649307235433
"one_another",0.475,0.356499477694988
"one_another",0.476,0.356506157515224
"one_another",0.477,0.356513111728591
"one_another",0.478,0.356520340252225
"one_another",0.479,0.356527843006838
"one_another",0.48,0.356535619916708
"one_another",0.481,0.356543670909678
"one_another",0.482,0.356551995917146
"one_another",0.483,0.356560594874058
"one_another",0.484,0.356569467718907
"one_another",0.485,0.356578614393726
"one_another",0.486,0.356588034844078
"one_another",0.487,0.356597729019057
"one_another",0.488,0.356607696871282
"one_another",0.489,0.356617938356888
"one_another",0.49,0.356628453435528
"one_another",0.491,0.356639242070362
"one_another",0.492,0.356650304228061
"one_another",0.493,0.356661639878794
"one_another",0.494,0.356673248996232
"one_another",0.495,0.356685131557542
"one_another",0.496,0.356697287543381
"one_another",0.497,0.356709716937898
"one_another",0.498,0.356722419728726
"one_another",0.499,0.356735395906986
"one_another",0.5,0.356748645467278
"one_another",0.501,0.356762168407681
"one_another",0.502,0.356775964729754
"one_another",0.503,0.356790034438531
"one_another",0.504,0.356804377542518
"one_another",0.505,0.356818994053697
"one_another",0.506,0.356833883987521
"one_another",0.507,0.356849047362912
"one_another",0.508,0.356864484202264
"one_another",0.509,0.35688019453144
"one_another",0.51,0.356896178379771
"one_another",0.511,0.356912435780059
"one_another",0.512,0.356928966768572
"one_another",0.513,0.356945771385051
"one_another",0.514,0.356962849672703
"one_another",0.515,0.356980201678207
"one_another",0.516,0.356997827451714
"one_another",0.517,0.357015727046845
"one_another",0.518,0.357033900520697
"one_another",0.519,0.35705234793384
"one_another",0.52,0.357071069350321
"one_another",0.521,0.357090064837665
"one_another",0.522,0.357109334466879
"one_another",0.523,0.357128878312451
"one_another",0.524,0.357148696452355
"one_another",0.525,0.357168788968053
"one_another",0.526,0.357189155944498
"one_another",0.527,0.357209797470135
"one_another",0.528,0.357230713636909
"one_another",0.529,0.357251904540262
"one_another",0.53,0.357273370279144
"one_another",0.531,0.35729511095601
"one_another",0.532,0.357317126676829
"one_another",0.533,0.357339417551086
"one_another",0.534,0.357361983691787
"one_another",0.535,0.357384825215465
"one_another",0.536,0.357407942242182
"one_another",0.537,0.357431334895536
"one_another",0.538,0.357455003302668
"one_another",0.539,0.357478947594263
"one_another",0.54,0.357503167904562
"one_another",0.541,0.357527664371361
"one_another",0.542,0.357552437136024
"one_another",0.543,0.357577486343483
"one_another",0.544,0.35760281214225
"one_another",0.545,0.357628414684422
"one_another",0.546,0.357654294125686
"one_another",0.547,0.357680450625329
"one_another",0.548,0.357706884346244
"one_another",0.549,0.357733595454938
"one_another",0.55,0.357760584121541
"one_another",0.551,0.357787850519814
"one_another",0.552,0.357815394827154
"one_another",0.553,0.357843217224608
"one_another",0.554,0.357871317896878
"one_another",0.555,0.357899697032331
"one_another",0.556,0.35792835482301
"one_another",0.557,0.357957291464639
"one_another",0.558,0.35798650715664
"one_another",0.559,0.358016002102134
"one_another",0.56,0.358045776507961
"one_another",0.561,0.358075830584682
"one_another",0.562,0.358106164546594
"one_another",0.563,0.35813677861174
"one_another",0.564,0.358167673001922
"one_another",0.565,0.358198847942708
"one_another",0.566,0.358230303663449
"one_another",0.567,0.358262040397285
"one_another",0.568,0.358294058381163
"one_another",0.569,0.358326357855847
"one_another",0.57,0.358358939065928
"one_another",0.571,0.358391802259842
"one_another",0.572,0.358424947689879
"one_another",0.573,0.358458375612199
"one_another",0.574,0.358492086286842
"one_another",0.575,0.358526079977749
"one_another",0.576,0.358560356952767
"one_another",0.577,0.358594917483672
"one_another",0.578,0.358629761846176
"one_another",0.579,0.35866489031995
"one_another",0.58,0.358700303188633
"one_another",0.581,0.358736000739849
"one_another",0.582,0.358771983265226
"one_another",0.583,0.358808251060406
"one_another",0.584,0.358844804425068
"one_another",0.585,0.35888164366294
"one_another",0.586,0.358918769081819
"one_another",0.587,0.358956180993586
"one_another",0.588,0.358993879714223
"one_another",0.589,0.359031865563833
"one_another",0.59,0.35907013886666
"one_another",0.591,0.359108699951099
"one_another",0.592,0.359147549149726
"one_another",0.593,0.359186686799307
"one_another",0.594,0.359226113240824
"one_another",0.595,0.359265828819492
"one_another",0.596,0.359305833884779
"one_another",0.597,0.359346128790426
"one_another",0.598,0.359386713894468
"one_another",0.599,0.359427589559257
"one_another",0.6,0.359468756151479
"one_another",0.601,0.359510214042179
"one_another",0.602,0.35955196360678
"one_another",0.603,0.359594005225109
"one_another",0.604,0.359636339281417
"one_another",0.605,0.359678966164402
"one_another",0.606,0.359721886267231
"one_another",0.607,0.35976509998757
"one_another",0.608,0.359808607727597
"one_another",0.609,0.359852409894039
"one_another",0.61,0.359896506898185
"one_another",0.611,0.359940899155921
"one_another",0.612,0.359985587087746
"one_another",0.613,0.360030571118806
"one_another",0.614,0.360075851678917
"one_another",0.615,0.360121429202589
"one_another",0.616,0.360167304129058
"one_another",0.617,0.360213476902308
"one_another",0.618,0.360259947971105
"one_another",0.619,0.360306717789019
"one_another",0.62,0.360353786814456
"one_another",0.621,0.360401155510686
"one_another",0.622,0.360448824345874
"one_another",0.623,0.360496793793107
"one_another",0.624,0.360545064330427
"one_another",0.625,0.360593636440859
"one_another",0.626,0.360642510612445
"one_another",0.627,0.360691687338274
"one_another",0.628,0.360741167116513
"one_another",0.629,0.360790950450443
"one_another",0.63,0.360841037848488
"one_another",0.631,0.360891429824249
"one_another",0.632,0.360942126896543
"one_another",0.633,0.360993129589429
"one_another",0.634,0.361044438432249
"one_another",0.635,0.361096053959663
"one_another",0.636,0.361147976711681
"one_another",0.637,0.361200207233703
"one_another",0.638,0.361252746076554
"one_another",0.639,0.361305593796524
